"","lat","lng","screen_name","tweet_count","user_img"
"0","50.8429","-0.1313","smartcarkaz","3203","https://pbs.twimg.com/profile_images/840680578785632261/-GamfvT5.jpg"
"1","29.146036","-95.643002","lavde","3221","https://pbs.twimg.com/profile_images/838783418531987461/57n5Mrwl.jpg"
"2","52.08333333","-2.33333333","otogidemon1966","3251","https://pbs.twimg.com/profile_images/572132411775033344/FZ13A6FE.jpeg"
"3","51.50711486","-0.12731805","babsgrayson","3429","https://pbs.twimg.com/profile_images/843484061977006080/mfXo-bo_.jpg"
"4","3.06518092","101.49018215","ZyHafiyah","3134","https://pbs.twimg.com/profile_images/840749819404603392/KQmhYiog.jpg"
"5","40.54492086","-74.73258491","payno093","2677","https://pbs.twimg.com/profile_images/502967282793213952/wQ_LxLbX.jpeg"
"6","33.9739974","-96.4095215","sierra_av","2866","https://pbs.twimg.com/profile_images/378800000012235277/743402c04c123bbd7d252206c780b1ab.jpeg"
