"","lat","lng","screen_name","tweet_count","user_img"
"49","43.9884612","-79.4703885","UnionMikeb","3206","https://pbs.twimg.com/profile_images/839884724164251653/MnT8rtPW.jpg"
"50","27.6648274","-81.5157535","BobbiH9","3156","https://pbs.twimg.com/profile_images/818223027896938496/pedo51mA.jpg"
"51","54.978252","-1.61778","Alicia_W58","3183","https://pbs.twimg.com/profile_images/834880391735570432/LWOKlVjw.jpg"
"52","51.165691","10.451526","Cubelixa","3229","https://pbs.twimg.com/profile_images/821641154752024577/gUr_u0kh.jpg"
"53","51.5073509","-0.1277583","LucaDofus","3159","https://pbs.twimg.com/profile_images/698513371528880128/sza26o4g.jpg"
"54","28.5383355","-81.3792365","Debwillrecover","3209","https://pbs.twimg.com/profile_images/807156971803701248/vSCk5nGA.jpg"
"55","58.595272","25.013607","Karolain144","3155","https://pbs.twimg.com/profile_images/830475029649432577/nsW1zDuX.jpg"
"56","51.5073509","-0.1277583","GattoTheCat","3190","https://pbs.twimg.com/profile_images/527836428260999169/5ny0rkAt.jpeg"
"57","41.5258274","-74.2271198","nowimawarrriorr","2505","https://pbs.twimg.com/profile_images/378800000218208563/151dc69ec61c8b7ede103cd57fd5d34a.jpeg"
"58","49.214439","-2.13125","TaylaCharlotte","2887","https://pbs.twimg.com/profile_images/535490783856828416/gb-0jmjk.jpeg"
"59","-25.274398","133.775136","beyondblue","3191","https://pbs.twimg.com/profile_images/608419584627122177/uquAomjl.png"
"60","37.7749295","-122.4194155","Alexa_Diamond","3239","https://pbs.twimg.com/profile_images/615732432407515137/w0-5uD-O.jpg"
"61","43.653226","-79.3831843","mmgarza","3222","https://pbs.twimg.com/profile_images/705859427786727424/mrlZJuP5.jpg"
"62","55.953252","-3.188267","walkamileuk","3322","https://pbs.twimg.com/profile_images/1229806052/my_legs.JPG"
"63","51.4974948","-0.1356583","act1175","3186","https://pbs.twimg.com/profile_images/644499271614656512/U_rznwyJ.jpg"
"64","51.253775","-85.3232139","Azheibell","3181","https://pbs.twimg.com/profile_images/816139149954744321/6T2GhZwD.jpg"
"65","53.4807593","-2.2426305","ninjanina91","3222","https://pbs.twimg.com/profile_images/842139143723462658/ZOfsqPXn.jpg"
"66","43.5890452","-79.6441198","allucanbe","3227","https://pbs.twimg.com/profile_images/1180430957/2010-11-27-203936-es.jpg"
"67","42.9849233","-81.2452768","stressbubbles","3172","https://pbs.twimg.com/profile_images/2548831645/96uh58bu9v1lmxhbk7m8.jpeg"
"68","33.660297","-117.9992265","CARterCINOGEN","3188","https://pbs.twimg.com/profile_images/847652389851025415/Iajbvi9l.jpg"
"69","37.09024","-95.712891","Pandaflame96","3192","https://pbs.twimg.com/profile_images/813240166206898176/RLvOlWfs.jpg"
"70","34.0522342","-118.2436849","amalialevari","3225","https://pbs.twimg.com/profile_images/800224537409241089/fJgoBA3M.jpg"
"71","29.7604267","-95.3698028","Messyartoflvng","3217","https://pbs.twimg.com/profile_images/2618431892/450yw9zni92d8dogey3g.jpeg"
"72","-2.1709979","-79.9223592","EvelynSaltosT","3177","https://pbs.twimg.com/profile_images/828338488357568512/JuOIJr11.jpg"
"73","37.09024","-95.712891","my_fight_within","3092","https://pbs.twimg.com/profile_images/447229674104442880/YMgmiWg2.jpeg"
"74","43.653226","-79.3831843","cathy_brooks","3208","https://pbs.twimg.com/profile_images/628652797194563584/36cqdOkY.jpg"
"75","30.4382559","-84.28073289999999","JimRidesforLife","3392","https://pbs.twimg.com/profile_images/670714467542540288/pX6Whm2c.jpg"
"76","-25.274398","133.775136","survivingana","3223","https://pbs.twimg.com/profile_images/1644807071/269128_wall_lamp_2.jpg"
"77","52.570645","1.734211","gruddphoto","3224","https://pbs.twimg.com/profile_images/844253233363214336/5QdtS-Wj.jpg"
"78","53.4083714","-2.9915726","DominicMc999","3297","https://pbs.twimg.com/profile_images/780925395466092544/4Len3_ro.jpg"
"79","54.978252","-1.61778","terriilovemusic","3105","https://pbs.twimg.com/profile_images/378800000230140472/ef6c3bcae87f34b3738b3709688e6e44.jpeg"
"80","-33.8688197","151.2092955","BabblingBandit","3190","https://pbs.twimg.com/profile_images/477608083867197441/SltvJLwj.jpeg"
"81","44.0121221","-92.4801989","LexieLindskog","3194","https://pbs.twimg.com/profile_images/2656346204/f11647b762fdb2149e94e1b0ab164191.jpeg"
"82","52.1151568","6.5615013","AnnemiekEsman","3256","https://pbs.twimg.com/profile_images/842693322661675008/G2eE7sxz.jpg"
"83","31.8542511","-110.9937019","daritxa_","2977","https://pbs.twimg.com/profile_images/816779244709629952/rFGo83f8.jpg"
"84","55.378051","-3.435973","MelGannon365","3190","https://pbs.twimg.com/profile_images/782119047324459008/Gs4yOS6t.jpg"
"85","30.5788055","-97.8530686","PollySaid","3172","https://pbs.twimg.com/profile_images/819242101699465217/xC3XF8Hy.jpg"
"86","54.59728500000001","-5.93012","Briggsbobs","3189","https://pbs.twimg.com/profile_images/742416723723325440/qAVohuJg.jpg"
"87","53.7892877","-2.2405035","Bipolar_BPD","3176","https://pbs.twimg.com/profile_images/743438452008624128/ly8_2rk1.jpg"
"88","28.5383355","-81.3792365","spondywolfgirl","3213","https://pbs.twimg.com/profile_images/733278633398149120/dwU4SNvt.jpg"
"89","30.52055","-97.93441949999999","rosent1","3109","https://pbs.twimg.com/profile_images/378800000129066198/6658944a26008bdfd81bfef922ba3927.jpeg"
"90","53.4807593","-2.2426305","MrsRogues","3209","https://pbs.twimg.com/profile_images/793244633887375360/1Ve07ff3.jpg"
"91","56.130366","-106.346771","spencersloane","3242","https://pbs.twimg.com/profile_images/605039531142881280/9Q1CFbMv.jpg"
"92","46.970947","-123.823735","Dizzy_Skylines","3240","https://pbs.twimg.com/profile_images/1390404358/spencerreid.png"
"93","52.6139686","0.8864021","Casey_Douglass","3209","https://pbs.twimg.com/profile_images/536117771881287680/WZqd3YqE.jpeg"
"94","45.49014500000001","-79.462266","Joeality","3208","https://pbs.twimg.com/profile_images/807870499896393728/uLjo8KX3.jpg"
"95","52.1872472","0.9707800999999999","Lamm1","3213","https://pbs.twimg.com/profile_images/590616101760937987/UsT2cqFx.jpg"
"96","18.109581","-77.297508","asiachung_","3080","https://pbs.twimg.com/profile_images/766892030660272128/nRHajH2z.jpg"
"97","37.09024","-95.712891","techfreak15","3226","https://pbs.twimg.com/profile_images/736699841720537088/HsAiC2uh.jpg"
"98","-25.274398","133.775136","cutting_4_l0ve","2922","https://pbs.twimg.com/profile_images/513202159668576258/YufDOAXH.jpeg"
"99","51.5073509","-0.1277583","diorbones","2956","https://pbs.twimg.com/profile_images/3456713681/9f39ca9dc186cf360f3d72b24c1116d4.jpeg"
"100","55.378051","-3.435973","DrowningInBPD","3148","https://pbs.twimg.com/profile_images/714678095362592772/doLLw127.jpg"
"101","37.09024","-95.712891","Terilyn_M","2844","https://pbs.twimg.com/profile_images/462991818724892672/M9kLjuRl.jpeg"
"102","56.26392","9.501785","MHolchH","2880","https://pbs.twimg.com/profile_images/378800000414007043/6116806913f5befd5d86329a65a277d9.jpeg"
